system:index,_row,block_id,lat,lon,y,.geo
00000000000000000706,1798,63_78,53.83111226543599,-7.479626134620788,0,"{""type"":""Point"",""coordinates"":[-7.479626134620786,53.83111226543598]}"
0000000000000000070f,1807,63_78,53.812089254262354,-7.446843549207663,0,"{""type"":""Point"",""coordinates"":[-7.446843549207661,53.81208925426235]}"
00000000000000000719,1817,63_78,53.79393831176503,-7.462105225504331,0,"{""type"":""Point"",""coordinates"":[-7.462105225504329,53.79393831176504]}"
0000000000000000071f,1823,63_78,53.80036040914477,-7.415673371978006,0,"{""type"":""Point"",""coordinates"":[-7.415673371978006,53.80036040914477]}"
00000000000000000721,1825,63_78,53.81463510904527,-7.4116791959225825,0,"{""type"":""Point"",""coordinates"":[-7.411679195922582,53.81463510904527]}"
0000000000000000072d,1837,63_78,53.84988208354861,-7.509827818200485,0,"{""type"":""Point"",""coordinates"":[-7.5098278182004865,53.849882083548614]}"
00000000000000000a17,2583,63_78,53.84675091482664,-7.522034350358001,0,"{""type"":""Point"",""coordinates"":[-7.522034350358001,53.84675091482665]}"
00000000000000001940,6464,63_78,53.8127419618395,-7.525761592272057,0,"{""type"":""Point"",""coordinates"":[-7.525761592272056,53.8127419618395]}"
00000000000000001fb1,8113,63_78,53.83751748155875,-7.500600100817982,0,"{""type"":""Point"",""coordinates"":[-7.500600100817982,53.837517481558756]}"
00000000000000001fff,8191,63_78,53.83407972896569,-7.532598305534962,0,"{""type"":""Point"",""coordinates"":[-7.532598305534962,53.8340797289657]}"
0000000000000000200b,8203,63_78,53.78361929894832,-7.467046419584519,0,"{""type"":""Point"",""coordinates"":[-7.46704641958452,53.78361929894832]}"
00000000000000002015,8213,63_78,53.78225164047097,-7.437133085635986,0,"{""type"":""Point"",""coordinates"":[-7.437133085635984,53.78225164047097]}"
00000000000000002016,8214,63_78,53.79579929661895,-7.521719126618629,0,"{""type"":""Point"",""coordinates"":[-7.521719126618629,53.79579929661895]}"
00000000000000002026,8230,63_78,53.78151934579218,-7.529861011868831,0,"{""type"":""Point"",""coordinates"":[-7.529861011868832,53.78151934579218]}"
0000000000000000202a,8234,63_78,53.79664744136484,-7.48991723046954,0,"{""type"":""Point"",""coordinates"":[-7.4899172304695405,53.79664744136484]}"
00000000000000002032,8242,63_78,53.782946356831154,-7.502781158660518,0,"{""type"":""Point"",""coordinates"":[-7.502781158660517,53.782946356831154]}"
000000000000000026ae,9902,63_78,53.81497706638961,-7.500929097336435,0,"{""type"":""Point"",""coordinates"":[-7.500929097336435,53.814977066389616]}"
0000000000000000056c,1388,63_79,53.93582966246824,-7.531080022897711,0,"{""type"":""Point"",""coordinates"":[-7.5310800228977115,53.93582966246824]}"
000000000000000005f3,1523,63_79,53.92356438623754,-7.399598847019091,0,"{""type"":""Point"",""coordinates"":[-7.399598847019091,53.923564386237544]}"
000000000000000005f6,1526,63_79,53.88388781958006,-7.532361643832663,0,"{""type"":""Point"",""coordinates"":[-7.532361643832661,53.88388781958007]}"
000000000000000005f8,1528,63_79,53.942252826393045,-7.412548338476157,0,"{""type"":""Point"",""coordinates"":[-7.412548338476157,53.94225282639305]}"
000000000000000005fd,1533,63_79,53.94135448958723,-7.446595170387943,0,"{""type"":""Point"",""coordinates"":[-7.446595170387943,53.94135448958723]}"
00000000000000000606,1542,63_79,53.91823633089067,-7.525935409295965,0,"{""type"":""Point"",""coordinates"":[-7.5259354092959665,53.91823633089067]}"
0000000000000000060d,1549,63_79,53.93889543599036,-7.496145624698094,0,"{""type"":""Point"",""coordinates"":[-7.496145624698096,53.93889543599036]}"
00000000000000000613,1555,63_79,53.92808199085174,-7.496991487554123,0,"{""type"":""Point"",""coordinates"":[-7.496991487554125,53.928081990851744]}"
00000000000000000620,1568,63_79,53.90340187725828,-7.527837948495906,0,"{""type"":""Point"",""coordinates"":[-7.527837948495904,53.90340187725828]}"
00000000000000000623,1571,63_79,53.94115326257629,-7.475819851290794,0,"{""type"":""Point"",""coordinates"":[-7.475819851290796,53.94115326257629]}"
0000000000000000062c,1580,63_79,53.92639941837606,-7.443505171802356,0,"{""type"":""Point"",""coordinates"":[-7.443505171802356,53.92639941837606]}"
000000000000000006f4,1780,63_79,53.884889785458654,-7.44495437631761,0,"{""type"":""Point"",""coordinates"":[-7.444954376317609,53.884889785458654]}"
000000000000000006f9,1785,63_79,53.89824510986907,-7.47801570923867,0,"{""type"":""Point"",""coordinates"":[-7.478015709238668,53.89824510986908]}"
000000000000000006fc,1788,63_79,53.8983591654579,-7.489910183855358,0,"{""type"":""Point"",""coordinates"":[-7.4899101838553594,53.8983591654579]}"
000000000000000006ff,1791,63_79,53.883779564981495,-7.415498134949285,0,"{""type"":""Point"",""coordinates"":[-7.415498134949285,53.883779564981495]}"
00000000000000000708,1800,63_79,53.86423378542568,-7.40537418946359,0,"{""type"":""Point"",""coordinates"":[-7.40537418946359,53.86423378542569]}"
00000000000000000713,1811,63_79,53.89012909687831,-7.461037045144093,0,"{""type"":""Point"",""coordinates"":[-7.461037045144093,53.89012909687831]}"
00000000000000000722,1826,63_79,53.86651665887274,-7.528907484797629,0,"{""type"":""Point"",""coordinates"":[-7.528907484797631,53.86651665887275]}"
00000000000000000727,1831,63_79,53.866940583009935,-7.467066138147313,0,"{""type"":""Point"",""coordinates"":[-7.467066138147311,53.86694058300993]}"
0000000000000000072b,1835,63_79,53.87921373117795,-7.492044121633253,0,"{""type"":""Point"",""coordinates"":[-7.492044121633254,53.87921373117795]}"
00000000000000000734,1844,63_79,53.86428372217793,-7.434268359692052,0,"{""type"":""Point"",""coordinates"":[-7.434268359692051,53.86428372217793]}"
00000000000000000a07,2567,63_79,53.90266973656741,-7.439165482115053,0,"{""type"":""Point"",""coordinates"":[-7.439165482115053,53.90266973656741]}"
00000000000000000a2d,2605,63_79,53.86646374207773,-7.4938708133833245,0,"{""type"":""Point"",""coordinates"":[-7.493870813383323,53.866463742077734]}"
0000000000000000053a,1338,63_80,53.96268489526513,-7.52235308455641,0,"{""type"":""Point"",""coordinates"":[-7.52235308455641,53.96268489526513]}"
000000000000000005d8,1496,63_80,54.009141843562006,-7.533793840938074,0,"{""type"":""Point"",""coordinates"":[-7.533793840938073,54.009141843562]}"
000000000000000005da,1498,63_80,54.03358576718591,-7.4070329003799324,0,"{""type"":""Point"",""coordinates"":[-7.407032900379934,54.03358576718591]}"
000000000000000005e1,1505,63_80,53.96204381707373,-7.464131030017284,0,"{""type"":""Point"",""coordinates"":[-7.464131030017286,53.96204381707373]}"
000000000000000005e5,1509,63_80,53.97628636107092,-7.409158282208182,0,"{""type"":""Point"",""coordinates"":[-7.409158282208182,53.97628636107092]}"
000000000000000005e6,1510,63_80,53.98079218961997,-7.527968231194556,0,"{""type"":""Point"",""coordinates"":[-7.5279682311945555,53.98079218961997]}"
000000000000000005e7,1511,63_80,53.97572944038989,-7.504509746386124,0,"{""type"":""Point"",""coordinates"":[-7.504509746386126,53.97572944038989]}"
000000000000000005e8,1512,63_80,53.97078034128706,-7.47108951381565,0,"{""type"":""Point"",""coordinates"":[-7.4710895138156515,53.97078034128706]}"
000000000000000005ea,1514,63_80,53.958991656598045,-7.431462292325737,0,"{""type"":""Point"",""coordinates"":[-7.431462292325738,53.95899165659805]}"
000000000000000005f4,1524,63_80,54.006393387419024,-7.506966712168748,0,"{""type"":""Point"",""coordinates"":[-7.506966712168748,54.006393387419024]}"
000000000000000005f7,1527,63_80,53.9620146730356,-7.498989812019939,0,"{""type"":""Point"",""coordinates"":[-7.49898981201994,53.9620146730356]}"
000000000000000005ff,1535,63_80,53.998358355352806,-7.46425898856276,0,"{""type"":""Point"",""coordinates"":[-7.4642589885627615,53.99835835535281]}"
00000000000000000605,1541,63_80,54.01703800689991,-7.470715901772439,0,"{""type"":""Point"",""coordinates"":[-7.470715901772439,54.01703800689991]}"
00000000000000000612,1554,63_80,53.96074212579786,-7.40339098959053,0,"{""type"":""Point"",""coordinates"":[-7.403390989590529,53.96074212579785]}"
00000000000000000617,1559,63_80,53.991676085698565,-7.409123187022621,0,"{""type"":""Point"",""coordinates"":[-7.4091231870226215,53.991676085698565]}"
0000000000000000061a,1562,63_80,54.02779338734906,-7.504760135445393,0,"{""type"":""Point"",""coordinates"":[-7.5047601354453946,54.027793387349064]}"
0000000000000000061c,1564,63_80,54.01102406494325,-7.442131470186483,0,"{""type"":""Point"",""coordinates"":[-7.442131470186483,54.01102406494324]}"
0000000000000000061d,1565,63_80,54.0294226155388,-7.516551940454287,0,"{""type"":""Point"",""coordinates"":[-7.516551940454288,54.029422615538806]}"
00000000000000000621,1569,63_80,54.00751472223561,-7.40903590053678,0,"{""type"":""Point"",""coordinates"":[-7.4090359005367805,54.00751472223561]}"
00000000000000000626,1574,63_80,54.03370330585072,-7.435158298528876,0,"{""type"":""Point"",""coordinates"":[-7.435158298528876,54.03370330585072]}"
00000000000000000629,1577,63_80,53.988427935338,-7.434232003255466,0,"{""type"":""Point"",""coordinates"":[-7.434232003255468,53.98842793533801]}"
0000000000000000062a,1578,63_80,54.02283450380217,-7.463013458701845,0,"{""type"":""Point"",""coordinates"":[-7.463013458701845,54.02283450380217]}"
0000000000000000062d,1581,63_80,53.99118901881756,-7.501825697586201,0,"{""type"":""Point"",""coordinates"":[-7.501825697586202,53.99118901881756]}"
0000000000000000062e,1582,63_80,53.99020563216978,-7.539036659534222,0,"{""type"":""Point"",""coordinates"":[-7.53903665953422,53.99020563216979]}"
0000000000000000052b,1323,63_81,54.11945238262792,-7.410104029311883,0,"{""type"":""Point"",""coordinates"":[-7.410104029311883,54.11945238262793]}"
0000000000000000055d,1373,63_81,54.08256167811021,-7.402346336085514,0,"{""type"":""Point"",""coordinates"":[-7.402346336085514,54.08256167811021]}"
00000000000000000568,1384,63_81,54.120236171046095,-7.454336518666258,0,"{""type"":""Point"",""coordinates"":[-7.454336518666258,54.120236171046095]}"
0000000000000000057f,1407,63_81,54.11374045169698,-7.432907571311438,0,"{""type"":""Point"",""coordinates"":[-7.4329075713114365,54.11374045169698]}"
000000000000000005bd,1469,63_81,54.1065010055589,-7.456611553021236,0,"{""type"":""Point"",""coordinates"":[-7.456611553021234,54.1065010055589]}"
000000000000000005de,1502,63_81,54.07766229076101,-7.495763346063036,0,"{""type"":""Point"",""coordinates"":[-7.495763346063036,54.07766229076102]}"
000000000000000005e9,1513,63_81,54.063640258291166,-7.42987980070027,0,"{""type"":""Point"",""coordinates"":[-7.42987980070027,54.06364025829116]}"
000000000000000005eb,1515,63_81,54.05108309601688,-7.430418324657277,0,"{""type"":""Point"",""coordinates"":[-7.430418324657275,54.05108309601688]}"
000000000000000005fb,1531,63_81,54.06207196987992,-7.408383093406022,0,"{""type"":""Point"",""coordinates"":[-7.408383093406022,54.06207196987992]}"
00000000000000000602,1538,63_81,54.05176373908848,-7.396834244994733,0,"{""type"":""Point"",""coordinates"":[-7.396834244994735,54.051763739088486]}"
0000000000000000060e,1550,63_81,54.05123799631572,-7.460081880220519,0,"{""type"":""Point"",""coordinates"":[-7.460081880220521,54.05123799631572]}"
0000000000000000060f,1551,63_81,54.0451909955957,-7.51913183072829,0,"{""type"":""Point"",""coordinates"":[-7.519131830728289,54.0451909955957]}"
00000000000000000614,1556,63_81,54.05962673517346,-7.455574920077152,0,"{""type"":""Point"",""coordinates"":[-7.455574920077152,54.05962673517347]}"
0000000000000000061e,1566,63_81,54.05051423963233,-7.489771652641466,0,"{""type"":""Point"",""coordinates"":[-7.489771652641466,54.050514239632335]}"
00000000000000000624,1572,63_81,54.06864034710998,-7.497430763340236,0,"{""type"":""Point"",""coordinates"":[-7.497430763340236,54.06864034710998]}"
00000000000000000697,1687,63_81,54.11759561530018,-7.5021291841491875,0,"{""type"":""Point"",""coordinates"":[-7.502129184149188,54.11759561530018]}"
000000000000000006a4,1700,63_81,54.10661157617569,-7.5029336115620335,0,"{""type"":""Point"",""coordinates"":[-7.502933611562035,54.10661157617569]}"
000000000000000006a6,1702,63_81,54.06761477469372,-7.537353930621766,0,"{""type"":""Point"",""coordinates"":[-7.537353930621766,54.06761477469372]}"
000000000000000006a8,1704,63_81,54.08296457501132,-7.464987022910003,0,"{""type"":""Point"",""coordinates"":[-7.464987022910003,54.08296457501132]}"
000000000000000006b8,1720,63_81,54.08150766986257,-7.529040250834478,0,"{""type"":""Point"",""coordinates"":[-7.529040250834474,54.08150766986257]}"
000000000000000006c1,1729,63_81,54.0804218041856,-7.43354567477846,0,"{""type"":""Point"",""coordinates"":[-7.433545674778459,54.0804218041856]}"
000000000000000006d1,1745,63_81,54.12295957428321,-7.517695569299667,0,"{""type"":""Point"",""coordinates"":[-7.517695569299667,54.12295957428321]}"
000000000000000028d7,10455,63_81,54.12427966076266,-7.390855649650164,0,"{""type"":""Point"",""coordinates"":[-7.390855649650163,54.12427966076265]}"
000000000000000028e6,10470,63_81,54.12635035046743,-7.490307731926264,0,"{""type"":""Point"",""coordinates"":[-7.490307731926265,54.12635035046743]}"
000000000000000004e2,1250,63_82,54.15223127304174,-7.413050665590514,0,"{""type"":""Point"",""coordinates"":[-7.413050665590514,54.15223127304174]}"
000000000000000004f3,1267,63_82,54.14879358803414,-7.4343411164311295,0,"{""type"":""Point"",""coordinates"":[-7.4343411164311295,54.14879358803414]}"
00000000000000000505,1285,63_82,54.1371559486623,-7.441292875225783,0,"{""type"":""Point"",""coordinates"":[-7.441292875225782,54.1371559486623]}"
00000000000000000510,1296,63_82,54.13076410563474,-7.454060355588147,0,"{""type"":""Point"",""coordinates"":[-7.454060355588147,54.13076410563474]}"
00000000000000000534,1332,63_82,54.13763646281223,-7.399319158713362,0,"{""type"":""Point"",""coordinates"":[-7.399319158713363,54.13763646281223]}"
000000000000000006cd,1741,63_82,54.1313245787666,-7.531580074045355,0,"{""type"":""Point"",""coordinates"":[-7.531580074045355,54.1313245787666]}"
000000000000000028a2,10402,63_82,54.14367088165339,-7.463347016607635,0,"{""type"":""Point"",""coordinates"":[-7.463347016607634,54.14367088165339]}"
000000000000000028a8,10408,63_82,54.15606283143812,-7.488824952287471,0,"{""type"":""Point"",""coordinates"":[-7.488824952287471,54.15606283143812]}"
000000000000000028ac,10412,63_82,54.15796702195436,-7.450028278193131,0,"{""type"":""Point"",""coordinates"":[-7.450028278193131,54.15796702195436]}"
000000000000000028af,10415,63_82,54.13235420610849,-7.503818352640064,0,"{""type"":""Point"",""coordinates"":[-7.503818352640064,54.13235420610848]}"
000000000000000028b7,10423,63_82,54.16768701679354,-7.440161545678981,0,"{""type"":""Point"",""coordinates"":[-7.440161545678983,54.16768701679354]}"
000000000000000028bf,10431,63_82,54.18649771728905,-7.445651334233667,0,"{""type"":""Point"",""coordinates"":[-7.445651334233669,54.18649771728905]}"
000000000000000028c0,10432,63_82,54.16752050073095,-7.47291350139502,0,"{""type"":""Point"",""coordinates"":[-7.47291350139502,54.16752050073096]}"
000000000000000028c2,10434,63_82,54.17073911277699,-7.505211310872422,0,"{""type"":""Point"",""coordinates"":[-7.505211310872422,54.170739112777]}"
000000000000000028c5,10437,63_82,54.15647056194744,-7.4000717538715,0,"{""type"":""Point"",""coordinates"":[-7.4000717538715,54.15647056194744]}"
000000000000000028c6,10438,63_82,54.1693625721038,-7.407341744722602,0,"{""type"":""Point"",""coordinates"":[-7.407341744722601,54.1693625721038]}"
000000000000000028c8,10440,63_82,54.14325741535651,-7.389796483229024,0,"{""type"":""Point"",""coordinates"":[-7.389796483229024,54.14325741535651]}"
000000000000000028cd,10445,63_82,54.18479943442853,-7.407855997673191,0,"{""type"":""Point"",""coordinates"":[-7.40785599767319,54.18479943442853]}"
000000000000000028d5,10453,63_82,54.14320926928649,-7.48517331520959,0,"{""type"":""Point"",""coordinates"":[-7.48517331520959,54.14320926928649]}"
000000000000000028d9,10457,63_82,54.17562147711404,-7.454219506611347,0,"{""type"":""Point"",""coordinates"":[-7.454219506611347,54.17562147711404]}"
000000000000000028e0,10464,63_82,54.149717908457376,-7.503289113694802,0,"{""type"":""Point"",""coordinates"":[-7.503289113694802,54.14971790845738]}"
000000000000000028e9,10473,63_82,54.15372923884728,-7.405254153412541,0,"{""type"":""Point"",""coordinates"":[-7.405254153412541,54.15372923884728]}"
000000000000000028ea,10474,63_82,54.149452076683055,-7.474551273380542,0,"{""type"":""Point"",""coordinates"":[-7.474551273380542,54.149452076683055]}"
0000000000000000290c,10508,63_82,54.19664402428949,-7.431005916097468,0,"{""type"":""Point"",""coordinates"":[-7.43100591609747,54.19664402428949]}"
00000000000000002910,10512,63_82,54.21197846475615,-7.452099772796361,0,"{""type"":""Point"",""coordinates"":[-7.452099772796361,54.21197846475615]}"
0000000000000000291a,10522,63_82,54.20514604656816,-7.469093380504945,0,"{""type"":""Point"",""coordinates"":[-7.469093380504945,54.20514604656816]}"
0000000000000000291d,10525,63_82,54.19664944514126,-7.397053268353799,0,"{""type"":""Point"",""coordinates"":[-7.3970532683537975,54.196649445141254]}"
00000000000000002922,10530,63_82,54.19624881219647,-7.456291635117195,0,"{""type"":""Point"",""coordinates"":[-7.456291635117193,54.196248812196465]}"
00000000000000002932,10546,63_82,54.20388948536166,-7.411383192697796,0,"{""type"":""Point"",""coordinates"":[-7.411383192697794,54.203889485361664]}"
00000000000000002936,10550,63_82,54.21041647856829,-7.482834988344794,0,"{""type"":""Point"",""coordinates"":[-7.482834988344794,54.21041647856829]}"
00000000000000002938,10552,63_82,54.21517733347604,-7.39768752658738,0,"{""type"":""Point"",""coordinates"":[-7.397687526587379,54.21517733347604]}"
00000000000000002945,10565,63_82,54.206398738240594,-7.442151047448879,0,"{""type"":""Point"",""coordinates"":[-7.4421510474488795,54.206398738240594]}"
00000000000000002964,10596,63_82,54.18717202685633,-7.532541263369641,0,"{""type"":""Point"",""coordinates"":[-7.532541263369641,54.18717202685633]}"
0000000000000000296b,10603,63_82,54.1687652473943,-7.532825612946645,0,"{""type"":""Point"",""coordinates"":[-7.532825612946645,54.1687652473943]}"
0000000000000000297c,10620,63_82,54.20323341396242,-7.534428482540872,0,"{""type"":""Point"",""coordinates"":[-7.5344284825408705,54.20323341396242]}"
00000000000000002986,10630,63_82,54.14974704886136,-7.530683189555998,0,"{""type"":""Point"",""coordinates"":[-7.530683189555998,54.14974704886136]}"
00000000000000002991,10641,63_82,54.140798571448414,-7.514703309705941,0,"{""type"":""Point"",""coordinates"":[-7.514703309705943,54.140798571448414]}"
0000000000000000299c,10652,63_82,54.17790373474403,-7.517377328940193,0,"{""type"":""Point"",""coordinates"":[-7.517377328940193,54.177903734744035]}"
000000000000000029a6,10662,63_82,54.13516363326089,-7.532332241838399,0,"{""type"":""Point"",""coordinates"":[-7.532332241838401,54.135163633260895]}"
000000000000000029b1,10673,63_82,54.18470092831661,-7.503252331084121,0,"{""type"":""Point"",""coordinates"":[-7.503252331084119,54.18470092831661]}"
0000000000000000289a,10394,63_83,54.24114806352824,-7.5015460788466255,0,"{""type"":""Point"",""coordinates"":[-7.5015460788466255,54.24114806352824]}"
0000000000000000289b,10395,63_83,54.276846562561694,-7.411309918779387,0,"{""type"":""Point"",""coordinates"":[-7.411309918779387,54.2768465625617]}"
0000000000000000289f,10399,63_83,54.27612173844583,-7.444063980602311,0,"{""type"":""Point"",""coordinates"":[-7.444063980602313,54.27612173844583]}"
000000000000000028a0,10400,63_83,54.2299899538916,-7.486515519810761,0,"{""type"":""Point"",""coordinates"":[-7.486515519810761,54.2299899538916]}"
000000000000000028a4,10404,63_83,54.266450187540784,-7.520209831603334,0,"{""type"":""Point"",""coordinates"":[-7.520209831603335,54.266450187540784]}"
000000000000000028ab,10411,63_83,54.23928598384216,-7.475587181146463,0,"{""type"":""Point"",""coordinates"":[-7.475587181146463,54.23928598384216]}"
000000000000000028b8,10424,63_83,54.28126743252197,-7.398749526907689,0,"{""type"":""Point"",""coordinates"":[-7.398749526907687,54.28126743252198]}"
000000000000000028c9,10441,63_83,54.25778259419882,-7.473311464920711,0,"{""type"":""Point"",""coordinates"":[-7.473311464920711,54.25778259419882]}"
000000000000000028cb,10443,63_83,54.26651358238762,-7.48972919265386,0,"{""type"":""Point"",""coordinates"":[-7.489729192653858,54.266513582387624]}"
000000000000000028cc,10444,63_83,54.28785892973291,-7.4548694874498365,0,"{""type"":""Point"",""coordinates"":[-7.4548694874498365,54.28785892973291]}"
000000000000000028d4,10452,63_83,54.25143471915704,-7.488749583245093,0,"{""type"":""Point"",""coordinates"":[-7.488749583245093,54.25143471915704]}"
000000000000000028d8,10456,63_83,54.250452776812665,-7.509702784005855,0,"{""type"":""Point"",""coordinates"":[-7.509702784005855,54.250452776812665]}"
000000000000000028db,10459,63_83,54.26594361785808,-7.39208185490735,0,"{""type"":""Point"",""coordinates"":[-7.39208185490735,54.26594361785808]}"
000000000000000028ef,10479,63_83,54.25955535109454,-7.499282958776373,0,"{""type"":""Point"",""coordinates"":[-7.499282958776373,54.25955535109454]}"
000000000000000028f7,10487,63_83,54.25771477838283,-7.528489780463471,0,"{""type"":""Point"",""coordinates"":[-7.528489780463473,54.257714778382834]}"
000000000000000028f8,10488,63_83,54.26069075981957,-7.440849826345769,0,"{""type"":""Point"",""coordinates"":[-7.440849826345769,54.26069075981957]}"
000000000000000028fb,10491,63_83,54.23872845558102,-7.441499872089435,0,"{""type"":""Point"",""coordinates"":[-7.441499872089435,54.23872845558102]}"
000000000000000028fc,10492,63_83,54.24834704034556,-7.4506048950940675,0,"{""type"":""Point"",""coordinates"":[-7.4506048950940675,54.24834704034556]}"
00000000000000002902,10498,63_83,54.25697306210205,-7.409184326544925,0,"{""type"":""Point"",""coordinates"":[-7.409184326544926,54.25697306210205]}"
00000000000000002908,10504,63_83,54.29347967195766,-7.44048202180695,0,"{""type"":""Point"",""coordinates"":[-7.440482021806949,54.29347967195766]}"
0000000000000000290d,10509,63_83,54.22986203017925,-7.420704341512613,0,"{""type"":""Point"",""coordinates"":[-7.420704341512613,54.229862030179255]}"
0000000000000000290e,10510,63_83,54.30378300011226,-7.395625357335151,0,"{""type"":""Point"",""coordinates"":[-7.3956253573351525,54.30378300011227]}"
00000000000000002912,10514,63_83,54.24741782175971,-7.426640293993432,0,"{""type"":""Point"",""coordinates"":[-7.42664029399343,54.24741782175971]}"
00000000000000002917,10519,63_83,54.225538971385376,-7.403761457010834,0,"{""type"":""Point"",""coordinates"":[-7.403761457010834,54.225538971385376]}"
00000000000000002919,10521,63_83,54.23218519761669,-7.456539631023776,0,"{""type"":""Point"",""coordinates"":[-7.456539631023776,54.232185197616694]}"
0000000000000000291b,10523,63_83,54.23408196457893,-7.4000190366223695,0,"{""type"":""Point"",""coordinates"":[-7.4000190366223695,54.23408196457893]}"
00000000000000002923,10531,63_83,54.22302011417999,-7.442432698056058,0,"{""type"":""Point"",""coordinates"":[-7.4424326980560584,54.223020114179995]}"
00000000000000002924,10532,63_83,54.24948561970037,-7.392140044075408,0,"{""type"":""Point"",""coordinates"":[-7.392140044075408,54.24948561970037]}"
00000000000000002939,10553,63_83,54.266312761081714,-7.450212285641314,0,"{""type"":""Point"",""coordinates"":[-7.450212285641312,54.26631276108171]}"
0000000000000000293a,10554,63_83,54.30174263903316,-7.4517673719409725,0,"{""type"":""Point"",""coordinates"":[-7.451767371940974,54.30174263903315]}"
0000000000000000293b,10555,63_83,54.22257588354852,-7.469375467646251,0,"{""type"":""Point"",""coordinates"":[-7.46937546764625,54.22257588354853]}"
0000000000000000293e,10558,63_83,54.2657469076347,-7.428994713342364,0,"{""type"":""Point"",""coordinates"":[-7.428994713342362,54.2657469076347]}"
0000000000000000293f,10559,63_83,54.30350994562959,-7.424262679578465,0,"{""type"":""Point"",""coordinates"":[-7.424262679578465,54.30350994562959]}"
00000000000000002948,10568,63_83,54.29485070272414,-7.409624580157122,0,"{""type"":""Point"",""coordinates"":[-7.409624580157122,54.29485070272414]}"
00000000000000002950,10576,63_83,54.24230735980335,-7.406510464301133,0,"{""type"":""Point"",""coordinates"":[-7.4065104643011335,54.242307359803355]}"
000000000000000029b7,10679,63_83,54.29693759585724,-7.503881971476002,0,"{""type"":""Point"",""coordinates"":[-7.503881971476001,54.29693759585724]}"
000000000000000029b8,10680,63_83,54.29427006528729,-7.472307895911968,0,"{""type"":""Point"",""coordinates"":[-7.472307895911969,54.294270065287286]}"
000000000000000029ce,10702,63_83,54.30137752110113,-7.515410224802825,0,"{""type"":""Point"",""coordinates"":[-7.515410224802825,54.30137752110113]}"
000000000000000029d6,10710,63_83,54.30060244937205,-7.4908432401739775,0,"{""type"":""Point"",""coordinates"":[-7.490843240173979,54.30060244937205]}"
000000000000000029d8,10712,63_83,54.27376679500872,-7.532619689814801,0,"{""type"":""Point"",""coordinates"":[-7.5326196898147995,54.27376679500872]}"
000000000000000029e6,10726,63_83,54.2761611442337,-7.506756899196833,0,"{""type"":""Point"",""coordinates"":[-7.506756899196833,54.2761611442337]}"
00000000000000002a03,10755,63_83,54.28517151228187,-7.485214490727917,0,"{""type"":""Point"",""coordinates"":[-7.485214490727918,54.28517151228187]}"
000000000000000026c0,9920,63_84,54.37147822310819,-7.392707305527088,0,"{""type"":""Point"",""coordinates"":[-7.3927073055270895,54.3714782231082]}"
000000000000000026c5,9925,63_84,54.36774094760151,-7.470872996547917,0,"{""type"":""Point"",""coordinates"":[-7.470872996547917,54.36774094760152]}"
000000000000000026ca,9930,63_84,54.34093540907856,-7.424154400224847,0,"{""type"":""Point"",""coordinates"":[-7.424154400224846,54.34093540907856]}"
000000000000000026cb,9931,63_84,54.38688662035326,-7.502950233134353,0,"{""type"":""Point"",""coordinates"":[-7.502950233134352,54.386886620353266]}"
000000000000000026ce,9934,63_84,54.3538749434449,-7.424803805549301,0,"{""type"":""Point"",""coordinates"":[-7.424803805549303,54.3538749434449]}"
000000000000000026d0,9936,63_84,54.34574834234692,-7.405173381677917,0,"{""type"":""Point"",""coordinates"":[-7.4051733816779155,54.34574834234692]}"
000000000000000026d6,9942,63_84,54.36449065715896,-7.498621242023618,0,"{""type"":""Point"",""coordinates"":[-7.498621242023618,54.36449065715897]}"
000000000000000026d8,9944,63_84,54.34528083750008,-7.500085496275091,0,"{""type"":""Point"",""coordinates"":[-7.500085496275091,54.345280837500084]}"
000000000000000026de,9950,63_84,54.356340965097374,-7.3981141787636995,0,"{""type"":""Point"",""coordinates"":[-7.3981141787636995,54.356340965097374]}"
000000000000000026e4,9956,63_84,54.34894412828154,-7.46608613398903,0,"{""type"":""Point"",""coordinates"":[-7.466086133989029,54.348944128281545]}"
000000000000000026e7,9959,63_84,54.38366875844085,-7.405286430758534,0,"{""type"":""Point"",""coordinates"":[-7.405286430758534,54.38366875844085]}"
000000000000000026f0,9968,63_84,54.38138282330407,-7.528333694668941,0,"{""type"":""Point"",""coordinates"":[-7.528333694668941,54.38138282330407]}"
000000000000000026f1,9969,63_84,54.34239477143528,-7.490941298604574,0,"{""type"":""Point"",""coordinates"":[-7.490941298604574,54.34239477143528]}"
000000000000000026f3,9971,63_84,54.38443528433258,-7.4396751580927,0,"{""type"":""Point"",""coordinates"":[-7.439675158092702,54.38443528433259]}"
000000000000000026f4,9972,63_84,54.37872795558094,-7.515806580147614,0,"{""type"":""Point"",""coordinates"":[-7.515806580147616,54.37872795558094]}"
000000000000000026f8,9976,63_84,54.368666316463525,-7.441013233173152,0,"{""type"":""Point"",""coordinates"":[-7.441013233173152,54.36866631646352]}"
000000000000000026fd,9981,63_84,54.35819058538458,-7.515571598281123,0,"{""type"":""Point"",""coordinates"":[-7.515571598281123,54.35819058538458]}"
00000000000000002700,9984,63_84,54.33885600898113,-7.393972797973537,0,"{""type"":""Point"",""coordinates"":[-7.393972797973537,54.33885600898113]}"
00000000000000002705,9989,63_84,54.356576594561055,-7.4838289712618815,0,"{""type"":""Point"",""coordinates"":[-7.4838289712618815,54.356576594561055]}"
